SalesDate,Category,SoldQty,SpecialEventName,TempLag1,HDD,DaylightHours,TempDeviation,TempRange,TemperatureMeanC,WindSpeedMaxKmh,IsSnowDay,FeelsLikeDiffC,SunshineHours,CloudCoverMeanPct,CDD,WeekendXBadWeather,PrecipitationMm,DaylightHours_x_TempLag1,day_of_week,day_of_month,day_of_year,is_month_start,is_month_end,week_of_year,month_of_year,year,is_weekend,week_of_month,day_of_week_sin,day_of_week_cos,week_of_month_sin,week_of_month_cos,lag_7,lag_14,lag_21,lag_28,lag_90,lag_365,rolling_mean_7,rolling_mean_14,rolling_mean_21,rolling_std_7,rolling_min_7,rolling_max_7,ewm_mean_7,same_dow_mean_4w,same_dow_std_4w,dow_momentum,is_special_event
2024-02-08,Fancies,5.0,Regular Day,1.2,14.6,10.45,6.9,14.3,3.4,9.8,0.0,-3.0,9.931666666666667,36.0,0.0,0.0,0.0,12.54,5,8,39,0,0,6,2,2024,0,2,-0.9749279121818236,-0.2225209339563146,0.5877852522924732,-0.8090169943749473,3.0,11.0,8.0,3.0,9.0,,7.43,7.93,7.52,2.88,3.0,12.0,8.0,6.25,3.947573094109004,1.2727272715702478,0
2024-02-09,Fancies,9.0,Regular Day,3.4,11.0,10.483333333333333,6.9,10.399999999999999,7.0,12.4,0.0,-3.0,7.089722222222222,67.0,0.0,0.0,0.0,35.64333333333333,6,9,40,0,0,6,2,2024,0,2,-0.7818314824680299,0.6234898018587334,0.5877852522924732,-0.8090169943749473,7.0,8.0,3.0,10.0,10.0,,8.14,8.21,7.71,3.34,3.0,12.0,9.0,7.0,2.943920288775949,1.1538461529585797,0
2024-02-10,Fancies,7.0,Regular Day,7.0,8.9,10.516666666666667,6.799999999999999,9.8,9.1,11.7,0.0,-1.3000000000000007,1.5694444444444444,93.0,0.0,0.0,0.3,73.61666666666667,7,10,41,0,0,6,2,2024,1,2,-2.4492935982947064e-16,1.0,0.5877852522924732,-0.8090169943749473,12.0,8.0,7.0,9.0,7.0,,8.0,8.21,7.76,3.42,3.0,12.0,8.25,9.0,2.160246899469287,1.24999999921875,0
2024-02-11,Fancies,5.0,Regular Day,9.1,8.1,10.566666666666666,5.8,4.7,9.9,12.0,0.0,-1.5999999999999996,0.03916666666666667,99.0,0.0,0.0,0.0,96.15666666666667,1,11,42,0,0,6,2,2024,1,2,0.7818314824680298,0.6234898018587336,0.5877852522924732,-0.8090169943749473,12.0,7.0,8.0,8.0,5.0,,6.86,7.71,7.76,3.93,2.0,12.0,6.69,8.75,2.217355782608345,1.1874999992578124,0
2024-02-12,Fancies,6.0,Regular Day,9.9,11.5,10.6,3.966666666666667,6.8,6.5,8.4,0.0,-2.5,1.5683333333333334,90.0,0.0,0.0,0.0,104.94,2,12,43,0,0,7,2,2024,0,2,0.9749279121818236,-0.22252093395631434,0.5877852522924732,-0.8090169943749473,6.0,7.0,6.0,5.0,7.0,,6.71,7.43,7.33,3.99,2.0,12.0,6.26,6.0,0.816496580927726,1.1818181807438015,0
2024-02-13,Fancies,9.0,Regular Day,6.5,14.0,10.65,1.5666666666666664,4.9,4.0,28.3,1.0,-2.6999999999999997,4.879166666666666,83.0,0.0,0.0,20.3,69.22500000000001,3,13,44,0,0,7,2,2024,0,2,0.43388373911755823,-0.900968867902419,0.5877852522924732,-0.8090169943749473,2.0,10.0,9.0,2.0,5.0,,7.0,7.0,7.19,3.74,2.0,12.0,5.95,5.75,4.349329450233296,1.0909090899173552,0
2024-02-14,Fancies,6.0,Valentines Day,4.0,16.5,10.683333333333334,0.6,5.7,1.5,24.2,0.0,-5.4,10.3675,9.0,0.0,0.0,0.0,42.733333333333334,4,14,45,0,0,7,2,2024,0,2,-0.433883739117558,-0.9009688679024191,0.5877852522924732,-0.8090169943749473,5.0,6.0,9.0,14.0,5.0,,7.29,7.07,7.48,3.82,2.0,12.0,6.71,8.5,4.041451884327381,0.47826086935727785,1
2024-02-15,Fancies,7.0,Regular Day,1.5,18.7,10.716666666666667,-1.2999999999999998,10.4,-0.7,15.9,0.0,-4.6,9.356944444444444,39.0,0.0,0.0,0.0,16.075,5,15,46,0,0,7,2,2024,0,3,-0.9749279121818236,-0.2225209339563146,-0.587785252292473,-0.8090169943749476,5.0,3.0,11.0,8.0,8.0,,6.57,7.0,7.48,3.21,2.0,12.0,6.78,6.75,3.5,0.4210526313573407,0
2024-02-16,Fancies,7.0,Regular Day,-0.7,14.8,10.766666666666667,-2.033333333333333,6.4,3.2,24.1,0.0,-5.4,10.258611111111112,25.0,0.0,0.0,0.0,-7.536666666666667,6,16,47,0,0,7,2,2024,0,3,-0.7818314824680299,0.6234898018587334,-0.587785252292473,-0.8090169943749476,9.0,7.0,8.0,3.0,8.0,,5.57,6.86,7.33,2.15,2.0,9.0,6.34,6.75,2.6299556396765835,1.4545454532231403,0
2024-02-17,Fancies,5.0,Regular Day,3.2,16.3,10.8,-0.43333333333333335,4.6,1.7,27.1,1.0,-5.1,7.053333333333334,74.0,0.0,1.0,5.2,34.56,7,17,48,0,0,7,2,2024,1,3,-2.4492935982947064e-16,1.0,-0.587785252292473,-0.8090169943749476,7.0,12.0,8.0,7.0,11.0,,5.57,6.79,7.33,2.15,2.0,9.0,6.25,8.5,2.3804761428476167,1.266666665822222,0
2024-02-18,Fancies,7.0,Regular Day,1.7,18.2,10.833333333333334,-0.16666666666666666,11.1,-0.2,25.2,0.0,-6.2,10.511111111111111,57.0,0.0,0.0,0.0,18.416666666666668,1,18,49,0,0,7,2,2024,1,3,0.7818314824680298,0.6234898018587336,-0.587785252292473,-0.8090169943749476,5.0,12.0,7.0,8.0,7.0,,6.57,6.71,7.33,1.81,5.0,9.0,6.94,8.0,2.943920288775949,1.1333333325777777,0
2024-02-19,Fancies,3.0,Presidents Day,-0.2,16.1,10.9,1.5999999999999999,9.399999999999999,1.9,15.0,0.0,-3.6999999999999997,10.571388888888889,9.0,0.0,0.0,0.0,-2.18,2,19,50,0,0,8,2,2024,0,3,0.9749279121818236,-0.22252093395631434,-0.587785252292473,-0.8090169943749476,6.0,6.0,7.0,6.0,9.0,,6.71,6.71,7.19,1.7,5.0,9.0,6.7,6.25,0.5,0.9230769223668639,1
2024-02-20,Fancies,5.0,Regular Day,1.9,18.0,10.933333333333334,-0.7000000000000001,9.7,-0.0,12.3,0.0,-3.3,10.560277777777777,24.0,0.0,0.0,0.0,20.773333333333333,3,20,51,0,0,8,2,2024,0,3,0.43388373911755823,-0.900968867902419,-0.587785252292473,-0.8090169943749476,9.0,2.0,10.0,9.0,11.0,,7.0,7.0,7.0,1.53,5.0,9.0,6.78,7.5,3.696845502136472,0.5789473681163435,0
2024-02-21,Fancies,7.0,Regular Day,-0.0,17.5,10.966666666666667,-0.7000000000000002,9.4,0.5,13.7,0.0,-3.7,10.61888888888889,55.0,0.0,0.0,0.0,-0.0,4,21,52,0,0,8,2,2024,0,3,-0.433883739117558,-0.9009688679024191,-0.587785252292473,-0.8090169943749476,6.0,5.0,6.0,9.0,6.0,,6.71,7.0,6.95,1.25,5.0,9.0,6.83,6.5,1.7320508075688772,0.7333333328444444,0
2024-02-22,Fancies,6.0,Regular Day,0.5,15.9,11.016666666666667,1.1,10.2,2.1,17.6,0.0,-3.5,7.581388888888889,64.0,0.0,0.0,0.2,5.508333333333334,5,22,53,0,0,8,2,2024,0,4,-0.9749279121818236,-0.2225209339563146,-0.9510565162951536,0.30901699437494723,7.0,5.0,3.0,11.0,7.0,,6.43,6.5,6.81,1.4,5.0,9.0,6.38,6.5,3.415650255319866,0.8571428565306122,0
2024-02-23,Fancies,8.0,Regular Day,2.1,10.7,11.05,3.9666666666666663,7.9,7.3,17.0,1.0,-1.5999999999999996,1.8194444444444444,100.0,0.0,0.0,9.0,23.205000000000002,6,23,54,0,0,8,2,2024,0,4,-0.7818314824680299,0.6234898018587334,-0.9510565162951536,0.30901699437494723,7.0,9.0,7.0,8.0,7.0,,6.71,6.14,6.81,1.25,5.0,9.0,6.53,7.75,0.9574271077563381,1.0666666659555555,0
2024-02-24,Fancies,8.0,Regular Day,7.3,14.0,11.083333333333334,1.833333333333333,5.5,4.0,15.9,0.0,-2.6999999999999993,4.345555555555555,85.0,0.0,0.0,1.6,80.90833333333333,7,24,55,0,0,8,2,2024,1,4,-2.4492935982947064e-16,1.0,-0.9510565162951536,0.30901699437494723,5.0,7.0,12.0,8.0,9.0,,6.29,5.93,6.62,1.89,3.0,9.0,5.65,8.0,2.943920288775949,0.5999999997,0
2024-02-25,Fancies,10.0,Regular Day,4.0,18.8,11.133333333333333,-3.6333333333333337,12.5,-0.8,16.1,0.0,-3.6,10.716944444444444,3.0,0.0,0.0,0.0,44.53333333333333,1,25,56,0,0,8,2,2024,1,4,0.7818314824680298,0.6234898018587336,-0.9510565162951536,0.30901699437494723,7.0,5.0,12.0,7.0,10.0,,5.71,6.14,6.38,1.5,3.0,7.0,5.49,7.75,2.9860788111948193,0.631578947036011,0
2024-02-26,Fancies,4.0,Regular Day,-0.8,13.2,11.166666666666666,-1.2000000000000002,16.2,4.8,14.5,0.0,-2.3000000000000007,10.711944444444445,33.0,0.0,0.0,0.0,-8.933333333333334,2,26,57,0,0,9,2,2024,0,4,0.9749279121818236,-0.22252093395631434,-0.9510565162951536,0.30901699437494723,3.0,6.0,6.0,7.0,7.0,,5.86,6.29,6.43,1.57,3.0,7.0,5.86,5.5,1.7320508075688772,0.6923076917751478,0
2024-02-27,Fancies,9.0,Regular Day,4.8,8.2,11.216666666666667,2.333333333333333,13.599999999999998,9.8,24.9,0.0,-3.1999999999999993,8.851666666666667,79.0,0.0,0.0,0.0,53.839999999999996,3,27,58,0,0,9,2,2024,0,4,0.43388373911755823,-0.900968867902419,-0.9510565162951536,0.30901699437494723,5.0,9.0,2.0,10.0,10.0,,5.71,6.36,6.57,1.5,3.0,7.0,5.9,6.5,3.696845502136472,1.1666666656944444,0
2024-02-28,Fancies,9.0,Regular Day,9.8,4.0,11.266666666666667,6.166666666666667,6.6,14.0,27.9,0.0,-2.8000000000000007,1.4194444444444445,100.0,0.0,0.0,14.5,110.41333333333336,4,28,59,0,0,9,2,2024,0,4,-0.433883739117558,-0.9009688679024191,-0.9510565162951536,0.30901699437494723,7.0,6.0,5.0,6.0,3.0,,5.86,6.29,6.62,1.68,3.0,8.0,6.42,6.0,0.816496580927726,1.1818181807438015,0
2024-02-29,Fancies,7.0,Regular Day,14.0,13.5,11.316666666666666,-1.0,16.1,4.5,32.7,0.0,-2.9000000000000004,10.909166666666666,32.0,0.0,0.0,7.7,158.43333333333334,5,29,60,0,1,9,2,2024,0,5,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,6.0,7.0,5.0,3.0,15.0,,6.29,6.36,6.43,1.8,3.0,8.0,6.82,5.25,1.707825127659933,1.62499999796875,0
2024-03-01,Fancies,7.0,Regular Day,4.5,15.9,11.35,2.2666666666666666,9.8,2.1,15.3,0.0,-4.0,10.129444444444445,27.0,0.0,0.0,0.0,51.074999999999996,6,1,61,1,0,9,3,2024,0,1,-0.7818314824680299,0.6234898018587334,0.9510565162951535,0.30901699437494745,8.0,7.0,9.0,7.0,4.0,,6.71,6.71,6.33,2.29,3.0,10.0,7.61,7.75,0.9574271077563381,0.9374999994140625,0
2024-03-02,Fancies,5.0,Regular Day,2.1,10.5,11.4,4.966666666666667,9.3,7.5,25.5,0.0,-1.4000000000000004,0.0,100.0,0.0,1.0,34.1,23.94,7,2,62,0,0,9,3,2024,1,1,-2.4492935982947064e-16,1.0,0.9510565162951535,0.30901699437494745,8.0,5.0,7.0,12.0,6.0,,6.86,6.57,6.24,2.04,4.0,10.0,6.71,8.0,2.943920288775949,0.6842105259556787,0
2024-03-03,Fancies,9.0,Regular Day,7.5,5.9,11.433333333333334,4.333333333333333,12.2,12.1,14.6,0.0,-1.0999999999999979,10.924166666666666,39.0,0.0,0.0,0.0,85.75,1,3,63,0,0,9,3,2024,1,1,0.7818314824680298,0.6234898018587336,0.9510565162951535,0.30901699437494745,10.0,7.0,5.0,12.0,6.0,,7.43,6.57,6.57,1.99,4.0,10.0,7.28,8.5,3.1091263510296048,0.9999999994117647,0
2024-03-04,Fancies,9.0,Regular Day,12.1,8.0,11.483333333333333,0.4333333333333318,13.6,10.0,17.7,0.0,-0.8999999999999986,8.598333333333333,50.0,0.0,0.0,0.0,138.94833333333332,2,4,64,0,0,10,3,2024,0,1,0.9749279121818236,-0.22252093395631434,0.9510565162951535,0.30901699437494745,4.0,3.0,6.0,6.0,8.0,,7.71,6.79,6.76,2.06,4.0,10.0,7.71,4.75,1.5,0.5833333328472222,0
2024-03-05,Fancies,6.0,Regular Day,10.0,9.7,11.516666666666667,0.2666666666666675,4.499999999999999,8.3,20.8,0.0,-1.5999999999999996,0.0,100.0,0.0,0.0,8.6,115.16666666666667,3,5,65,0,0,10,3,2024,0,1,0.43388373911755823,-0.900968867902419,0.9510565162951535,0.30901699437494745,9.0,5.0,9.0,2.0,10.0,,7.86,6.79,6.86,1.95,4.0,10.0,7.53,6.25,3.4034296427770228,1.2727272715702478,0
2024-03-06,Fancies,6.0,Regular Day,8.3,10.0,11.566666666666666,1.6000000000000005,4.6000000000000005,8.0,17.2,0.0,-1.8000000000000007,0.0,100.0,0.0,0.0,39.6,96.00333333333334,4,6,66,0,0,10,3,2024,0,1,-0.433883739117558,-0.9009688679024191,0.9510565162951535,0.30901699437494745,9.0,7.0,6.0,5.0,7.0,,7.71,6.79,6.76,1.98,4.0,10.0,7.4,6.75,1.707825127659933,1.4545454532231403,0
2024-03-07,Fancies,6.0,Regular Day,8.0,7.300000000000001,11.6,0.2666666666666675,4.0,10.7,21.6,0.0,-2.4000000000000004,1.3902777777777777,98.0,0.0,0.0,5.1,92.8,5,7,67,0,0,10,3,2024,0,1,-0.9749279121818236,-0.2225209339563146,0.9510565162951535,0.30901699437494745,7.0,6.0,7.0,5.0,9.0,,7.29,6.79,6.67,2.21,4.0,10.0,6.8,6.25,0.9574271077563381,1.0833333324305554,0
2024-03-08,Fancies,10.0,Regular Day,10.7,10.2,11.65,-1.033333333333334,9.2,7.8,16.5,0.0,-2.8000000000000007,10.160277777777777,75.0,0.0,0.0,0.0,124.655,6,8,68,0,0,10,3,2024,0,2,-0.7818314824680299,0.6234898018587334,0.5877852522924732,-0.8090169943749473,7.0,8.0,7.0,9.0,7.0,,7.14,6.93,6.86,2.04,4.0,9.0,7.35,7.75,0.9574271077563381,0.9374999994140625,0
2024-03-09,Fancies,7.0,Regular Day,7.8,11.9,11.683333333333334,-4.199999999999999,6.1000000000000005,6.1,23.0,0.0,-3.6000000000000005,0.0,100.0,0.0,0.0,3.5,91.13,7,9,69,0,0,10,3,2024,1,2,-2.4492935982947064e-16,1.0,0.5877852522924732,-0.8090169943749473,5.0,8.0,5.0,7.0,5.0,,7.86,7.36,7.0,1.57,5.0,9.0,7.76,6.25,1.5,1.0833333324305554,0
2024-03-10,Fancies,11.0,Regular Day,6.1,8.6,11.733333333333333,-3.0999999999999996,6.8999999999999995,9.4,34.0,0.0,-1.5,10.371944444444445,60.0,0.0,1.0,26.4,71.57333333333332,1,10,70,0,0,10,3,2024,1,2,0.7818314824680298,0.6234898018587336,0.5877852522924732,-0.8090169943749473,9.0,10.0,7.0,5.0,10.0,,7.43,7.43,6.86,1.62,5.0,9.0,7.32,7.75,2.217355782608345,1.5833333320138887,0
2024-03-11,Fancies,9.0,Regular Day,9.4,13.0,11.766666666666667,-4.133333333333333,9.6,5.0,37.0,0.0,-7.0,11.633055555555556,26.0,0.0,0.0,0.0,110.60666666666668,2,11,71,0,0,11,3,2024,0,2,0.9749279121818236,-0.22252093395631434,0.5877852522924732,-0.8090169943749473,9.0,4.0,3.0,6.0,7.0,,7.0,7.36,6.86,1.53,5.0,9.0,6.99,5.5,2.6457513110645907,1.444444442839506,0
2024-03-12,Fancies,12.0,Regular Day,5.0,7.4,11.816666666666666,4.033333333333333,13.799999999999999,10.6,22.7,0.0,-3.799999999999999,11.676111111111112,17.0,0.0,0.0,0.0,59.08333333333333,3,12,72,0,0,11,3,2024,0,2,0.43388373911755823,-0.900968867902419,0.5877852522924732,-0.8090169943749473,6.0,9.0,5.0,9.0,4.0,,6.86,7.36,6.81,1.57,5.0,9.0,6.74,7.25,2.0615528128088303,1.0714285706632651,0
2024-03-13,Fancies,8.0,Regular Day,10.6,4.6,11.85,3.533333333333335,14.700000000000001,13.4,14.2,0.0,-2.5,11.71888888888889,67.0,0.0,0.0,0.0,125.60999999999999,4,13,73,0,0,11,3,2024,0,2,-0.433883739117558,-0.9009688679024191,0.5877852522924732,-0.8090169943749473,6.0,9.0,7.0,6.0,8.0,,7.29,7.5,6.95,1.98,5.0,10.0,7.56,7.0,1.4142135623730951,1.1538461529585797,0
2024-03-14,Fancies,5.0,Regular Day,13.4,3.5999999999999996,11.9,4.966666666666667,16.2,14.4,12.6,0.0,-0.3999999999999986,11.748055555555556,25.0,0.0,0.0,0.0,159.46,5,14,74,0,0,11,3,2024,0,2,-0.9749279121818236,-0.2225209339563146,0.5877852522924732,-0.8090169943749473,6.0,7.0,6.0,7.0,8.0,,7.57,7.43,7.05,1.72,6.0,10.0,7.42,6.5,0.5773502691896257,0.9999999992307692,0
2024-03-15,Fancies,6.0,Regular Day,14.4,1.3999999999999986,11.95,2.3000000000000025,10.4,16.6,22.7,0.0,-2.1999999999999993,2.2205555555555554,93.0,0.0,0.0,0.7,172.07999999999998,6,15,75,0,0,11,3,2024,0,3,-0.7818314824680299,0.6234898018587334,-0.587785252292473,-0.8090169943749476,10.0,7.0,8.0,7.0,4.0,,7.86,7.5,7.24,2.12,6.0,11.0,8.31,8.0,1.4142135623730951,1.1333333325777777,0
2024-03-16,Fancies,2.0,Regular Day,16.6,6.4,11.983333333333333,1.1333333333333329,9.900000000000002,11.6,19.5,0.0,-1.200000000000001,10.7375,64.0,0.0,0.0,0.0,198.92333333333335,7,16,76,0,0,11,3,2024,1,3,-2.4492935982947064e-16,1.0,-0.587785252292473,-0.8090169943749476,7.0,5.0,8.0,5.0,9.0,,7.86,7.86,7.52,2.12,6.0,11.0,8.49,6.25,1.5,0.9230769223668639,0
2024-03-17,Fancies,5.0,Regular Day,11.6,5.6,12.033333333333333,6.066666666666667,9.7,12.4,27.4,0.0,-3.0999999999999996,11.826944444444445,47.0,0.0,0.0,0.0,139.58666666666667,1,17,77,0,0,11,3,2024,1,3,0.7818314824680298,0.6234898018587336,-0.587785252292473,-0.8090169943749476,11.0,9.0,10.0,7.0,8.0,,8.71,8.07,7.86,2.43,6.0,12.0,9.36,9.25,1.707825127659933,1.1764705875432526,0
2024-03-18,Fancies,6.0,Regular Day,12.4,9.3,12.066666666666666,2.166666666666667,8.4,8.7,21.9,0.0,-3.4000000000000004,11.85361111111111,63.0,0.0,0.0,0.0,149.62666666666667,2,18,78,0,0,12,3,2024,0,3,0.9749279121818236,-0.22252093395631434,-0.587785252292473,-0.8090169943749476,9.0,9.0,4.0,3.0,4.0,,9.0,8.0,7.9,2.16,6.0,12.0,9.02,6.25,3.2015621187164243,2.571428567755102,0
2024-03-19,Fancies,5.0,Regular Day,8.7,14.0,12.116666666666667,-2.9333333333333336,8.799999999999999,4.0,25.3,0.0,-5.8,11.353055555555555,32.0,0.0,0.0,0.0,105.41499999999999,3,19,79,0,0,12,3,2024,0,3,0.43388373911755823,-0.900968867902419,-0.587785252292473,-0.8090169943749476,12.0,6.0,9.0,5.0,9.0,,8.86,7.86,7.86,2.41,5.0,12.0,8.02,8.0,3.1622776601683795,1.2857142847959182,0
2024-03-20,Fancies,9.0,Regular Day,4.0,9.3,12.166666666666666,-1.166666666666666,12.0,8.7,31.4,0.0,-6.699999999999999,11.7275,51.0,0.0,0.0,0.6,48.666666666666664,4,20,80,0,0,12,3,2024,0,3,-0.433883739117558,-0.9009688679024191,-0.587785252292473,-0.8090169943749476,8.0,6.0,9.0,7.0,10.0,,8.29,7.79,7.76,2.56,5.0,12.0,7.51,7.5,1.2909944487358056,0.874999999453125,0
2024-03-21,Fancies,8.0,Regular Day,8.7,15.1,12.2,-5.2333333333333325,11.7,2.9,29.4,0.0,-6.9,11.934444444444445,14.0,0.0,0.0,0.1,106.13999999999999,5,21,81,0,0,12,3,2024,0,3,-0.9749279121818236,-0.2225209339563146,-0.587785252292473,-0.8090169943749476,5.0,6.0,7.0,6.0,8.0,,7.57,7.57,7.48,3.51,2.0,12.0,6.13,6.0,0.816496580927726,0.8461538455029586,0
2024-03-22,Fancies,6.0,Regular Day,2.9,15.9,12.25,-4.299999999999999,10.899999999999999,2.1,15.3,0.0,-3.0999999999999996,8.961666666666666,23.0,0.0,0.0,0.0,35.525,6,22,82,0,0,12,3,2024,0,4,-0.7818314824680299,0.6234898018587334,-0.9510565162951536,0.30901699437494723,6.0,10.0,7.0,8.0,8.0,,6.71,7.29,7.24,3.25,2.0,12.0,5.85,7.75,1.707825127659933,1.0666666659555555,0
2024-03-23,Fancies,4.0,Regular Day,2.1,9.0,12.283333333333333,2.0,9.7,9.0,25.7,0.0,-2.6999999999999993,0.6247222222222222,98.0,0.0,1.0,54.7,25.795,7,23,83,0,0,12,3,2024,1,4,-2.4492935982947064e-16,1.0,-0.9510565162951536,0.30901699437494723,2.0,7.0,5.0,8.0,4.0,,6.29,7.07,7.33,3.09,2.0,12.0,5.89,5.5,2.6457513110645907,0.6923076917751478,0
2024-03-24,Fancies,8.0,Regular Day,9.0,14.7,12.333333333333334,-3.033333333333333,10.3,3.3,30.0,0.0,-3.8000000000000007,12.0,17.0,0.0,0.0,0.0,111.0,1,24,84,0,0,12,3,2024,1,4,0.7818314824680298,0.6234898018587336,-0.9510565162951536,0.30901699437494723,5.0,11.0,9.0,10.0,10.0,,5.29,7.0,7.14,1.8,2.0,8.0,5.67,8.75,2.6299556396765835,0.8421052627146814,0
2024-03-25,Fancies,8.0,Regular Day,3.3,13.4,12.383333333333333,-4.2666666666666675,8.299999999999999,4.6,19.2,0.0,-3.3999999999999995,12.0,0.0,0.0,0.0,0.0,40.864999999999995,2,25,85,0,0,13,3,2024,0,4,0.9749279121818236,-0.22252093395631434,-0.9510565162951536,0.30901699437494723,6.0,9.0,9.0,4.0,4.0,,5.43,7.21,7.14,2.07,2.0,9.0,6.5,7.0,2.449489742783178,1.1538461529585797,0
2024-03-26,Fancies,4.0,Regular Day,4.6,12.3,12.416666666666666,-2.833333333333333,9.3,5.7,15.6,0.0,-2.5999999999999996,6.488611111111111,53.0,0.0,0.0,0.0,57.11666666666666,3,26,86,0,0,13,3,2024,0,4,0.43388373911755823,-0.900968867902419,-0.9510565162951536,0.30901699437494723,5.0,12.0,6.0,9.0,8.0,,5.86,7.36,7.19,2.27,2.0,9.0,6.87,8.0,3.1622776601683795,1.1333333325777777,0
2024-03-27,Fancies,6.0,Regular Day,5.7,9.7,12.466666666666667,0.6333333333333337,11.4,8.3,14.3,0.0,-1.1000000000000014,2.4583333333333335,90.0,0.0,0.0,0.4,71.06,4,27,87,0,0,13,3,2024,0,4,-0.433883739117558,-0.9009688679024191,-0.9510565162951536,0.30901699437494723,9.0,8.0,6.0,9.0,7.0,,5.86,7.07,7.14,2.27,2.0,9.0,6.66,8.0,1.4142135623730951,1.1333333325777777,0
2024-03-28,Fancies,7.0,Regular Day,8.3,9.3,12.516666666666667,-2.0666666666666664,2.8999999999999995,8.7,15.9,0.0,-2.0999999999999996,0.0,99.0,0.0,0.0,30.9,103.88833333333335,5,28,88,0,0,13,3,2024,0,4,-0.9749279121818236,-0.2225209339563146,-0.9510565162951536,0.30901699437494723,8.0,5.0,6.0,7.0,9.0,,6.14,6.86,7.1,1.77,4.0,9.0,5.99,6.5,1.2909944487358056,0.9999999992307692,0
2024-03-29,Fancies,7.0,Regular Day,8.7,9.6,12.55,-3.6999999999999993,11.1,8.4,29.4,0.0,-6.5,12.0,50.0,0.0,0.0,3.1,109.185,6,29,89,0,0,13,3,2024,0,5,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,6.0,6.0,10.0,7.0,7.0,,6.57,6.64,7.05,1.81,4.0,9.0,6.49,7.25,1.8929694486000912,0.7058823525259516,0
2024-03-30,Fancies,8.0,Regular Day,8.4,9.5,12.6,-7.066666666666668,12.9,8.5,22.6,0.0,-3.9000000000000004,8.004444444444445,38.0,0.0,0.0,0.1,105.84,7,30,90,0,0,13,3,2024,1,5,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,4.0,2.0,7.0,5.0,7.0,,6.86,6.57,7.0,1.86,4.0,9.0,6.87,4.5,2.0816659994661326,0.4999999995833333,0
2024-03-31,Fancies,3.0,Regular Day,8.5,7.4,12.633333333333333,-4.499999999999998,12.499999999999998,10.6,13.4,0.0,-2.6999999999999993,11.540555555555555,70.0,0.0,1.0,14.4,107.38333333333333,1,31,91,0,1,13,3,2024,1,5,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,8.0,5.0,11.0,9.0,9.0,,6.71,6.0,6.9,2.06,4.0,9.0,6.15,8.25,2.5,0.649999999675,0
2024-04-01,Fancies,8.0,Regular Day,10.6,8.5,12.683333333333334,0.5999999999999996,5.8,9.5,15.6,0.0,-1.799999999999999,2.0844444444444443,87.0,0.0,0.0,18.5,134.44333333333333,2,1,92,1,0,14,4,2024,0,1,0.9749279121818236,-0.22252093395631434,0.9510565162951535,0.30901699437494745,8.0,6.0,9.0,9.0,9.0,,6.29,5.86,6.9,1.8,4.0,8.0,6.11,8.0,1.4142135623730951,0.777777777345679,0
2024-04-02,Fancies,7.0,Regular Day,9.5,10.2,12.716666666666667,-3.2249999999999988,2.999999999999999,7.8,20.5,0.0,-1.6999999999999993,0.0,95.0,0.0,0.0,19.3,120.80833333333334,3,2,93,0,0,14,4,2024,0,1,0.43388373911755823,-0.900968867902419,0.9510565162951535,0.30901699437494745,4.0,5.0,12.0,6.0,8.0,,6.14,6.0,6.95,1.68,4.0,8.0,6.34,6.75,3.593976442141304,0.4999999997222222,0
2024-04-03,Fancies,8.0,Regular Day,7.8,9.1,12.766666666666667,-7.050000000000001,5.3,8.9,27.7,0.0,-0.7999999999999989,0.0,100.0,0.0,0.0,27.1,99.58,4,3,94,0,0,14,4,2024,0,1,-0.433883739117558,-0.9009688679024191,0.9510565162951535,0.30901699437494745,6.0,9.0,8.0,6.0,5.0,,6.29,6.07,6.81,1.7,4.0,8.0,6.5,7.25,1.5,1.0714285706632651,0
2024-04-04,Fancies,7.0,Regular Day,8.9,9.9,12.8,-4.825000000000001,11.1,8.1,26.2,0.0,-0.5999999999999996,8.679166666666667,62.0,0.0,0.0,13.7,113.92000000000002,5,4,95,0,0,14,4,2024,0,1,-0.9749279121818236,-0.2225209339563146,0.9510565162951535,0.30901699437494745,7.0,8.0,5.0,6.0,6.0,,6.86,6.5,6.86,1.46,4.0,8.0,6.88,6.5,1.2909944487358056,1.363636362396694,0
2024-04-05,Fancies,5.0,Regular Day,8.1,10.9,12.85,-6.200000000000001,8.2,7.1,25.4,0.0,-5.799999999999999,10.0,53.0,0.0,0.0,1.0,104.085,6,5,96,0,0,14,4,2024,0,1,-0.7818314824680299,0.6234898018587334,0.9510565162951535,0.30901699437494745,7.0,6.0,6.0,10.0,10.0,,6.14,6.36,6.48,1.95,3.0,8.0,5.91,7.25,1.8929694486000912,0.8124999994921874,0
2024-04-06,Fancies,6.0,Regular Day,7.1,11.2,12.9,-2.925,9.3,6.8,28.7,0.0,-6.0,9.4625,44.0,0.0,0.0,0.2,91.59,7,6,97,0,0,14,4,2024,1,1,-2.4492935982947064e-16,1.0,0.9510565162951535,0.30901699437494745,8.0,4.0,2.0,7.0,9.0,,6.14,6.5,6.43,1.95,3.0,8.0,6.43,5.25,2.753785273643051,1.3333333318518517,0
