SalesDate,Category,SoldQty,SpecialEventName,TempLag1,HDD,DaylightHours,TempDeviation,TempRange,TemperatureMeanC,WindSpeedMaxKmh,IsSnowDay,FeelsLikeDiffC,SunshineHours,CloudCoverMeanPct,CDD,WeekendXBadWeather,PrecipitationMm,DaylightHours_x_TempLag1,day_of_week,day_of_month,day_of_year,is_month_start,is_month_end,week_of_year,month_of_year,year,is_weekend,week_of_month,day_of_week_sin,day_of_week_cos,week_of_month_sin,week_of_month_cos,lag_7,lag_14,lag_21,lag_28,lag_90,rolling_mean_7,rolling_mean_14,rolling_mean_21,rolling_std_7,rolling_min_7,rolling_max_7,ewm_mean_7,same_dow_mean_4w,same_dow_std_4w,dow_momentum,is_special_event,lag90_vs_lag7,lag7_deviation,demand_shock
2023-10-14,Donuts,449.0,Regular Day,14.5,6.4,11.233333333333333,-3.533333333333333,8.200000000000001,11.6,14.7,0.0,-1.4000000000000004,0.2791666666666667,60.0,0.0,0.0,3.2,162.88333333333333,7,14,287,0,0,41,10,2023,1,2,-2.4492935982947064e-16,1.0,0.5877852522924732,-0.8090169943749473,429.0,473.0,419.0,461.0,410.0,317.29,321.29,314.81,77.32,228.0,429.0,332.47,445.5,25.632011235952593,1.0249999999883523,0,1.0463414633891137,1.4768494566118924,0
2023-10-14,Munchkins,676.0,Regular Day,14.5,6.4,11.233333333333333,-3.533333333333333,8.200000000000001,11.6,14.7,0.0,-1.4000000000000004,0.2791666666666667,60.0,0.0,0.0,3.2,162.88333333333333,7,14,287,0,0,41,10,2023,1,2,-2.4492935982947064e-16,1.0,0.5877852522924732,-0.8090169943749473,659.0,608.0,455.0,486.0,524.0,401.14,432.5,426.24,154.27,218.0,659.0,448.9,552.0,97.21111047611791,1.346439957477721,0,1.2576335877622589,1.5087833019051802,0
2023-10-15,Donuts,394.0,Regular Day,11.6,5.199999999999999,11.2,-3.5333333333333314,7.600000000000001,12.8,23.3,0.0,-3.6000000000000014,9.069166666666666,62.0,0.0,0.0,5.0,129.92,1,15,288,0,0,41,10,2023,1,3,0.7818314824680298,0.6234898018587336,-0.587785252292473,-0.8090169943749476,413.0,362.0,388.0,386.0,253.0,312.57,320.43,313.14,84.36,195.0,429.0,298.11,387.25,20.838665984174707,1.001291989651146,0,1.6324110671291536,1.1837363678065749,0
2023-10-15,Munchkins,581.0,Regular Day,11.6,5.199999999999999,11.2,-3.5333333333333314,7.600000000000001,12.8,23.3,0.0,-3.6000000000000014,9.069166666666666,62.0,0.0,0.0,5.0,129.92,1,15,288,0,0,41,10,2023,1,3,0.7818314824680298,0.6234898018587336,-0.587785252292473,-0.8090169943749476,481.0,498.0,511.0,575.0,298.0,405.14,427.86,422.52,151.79,218.0,659.0,420.68,516.25,41.047736437794796,0.9014732964926201,0,1.6140939596773793,0.38526912178764955,0
2023-10-16,Donuts,242.0,Regular Day,12.8,6.699999999999999,11.15,-0.033333333333333215,9.899999999999999,11.3,14.9,0.0,-2.5999999999999996,10.050833333333333,25.0,0.0,0.0,0.3,142.72,2,16,289,0,0,42,10,2023,0,3,0.9749279121818236,-0.22252093395631434,-0.587785252292473,-0.8090169943749476,290.0,195.0,267.0,241.0,277.0,306.14,317.64,313.38,84.88,195.0,429.0,293.83,248.25,40.75434537158788,0.9547244094300251,0,1.046931407904443,-0.27544769082522996,0
2023-10-16,Munchkins,372.0,Regular Day,12.8,6.699999999999999,11.15,-0.033333333333333215,9.899999999999999,11.3,14.9,0.0,-2.5999999999999996,10.050833333333333,25.0,0.0,0.0,0.3,142.72,2,16,289,0,0,42,10,2023,0,3,0.9749279121818236,-0.22252093395631434,-0.587785252292473,-0.8090169943749476,489.0,335.0,388.0,370.0,255.0,395.71,408.57,410.29,163.88,194.0,659.0,364.01,395.5,66.10345427182052,1.0870712400911995,0,1.9176470587483274,0.4802904564022277,0
2023-10-17,Donuts,205.0,Regular Day,11.3,5.699999999999999,11.116666666666667,1.166666666666666,9.599999999999998,12.3,11.2,0.0,-2.3999999999999986,10.749444444444444,18.0,0.0,0.0,0.2,125.61833333333335,3,17,290,0,0,42,10,2023,0,3,0.43388373911755823,-0.900968867902419,-0.587785252292473,-0.8090169943749476,195.0,228.0,207.0,230.0,252.0,305.86,312.71,317.1,85.09,195.0,429.0,282.87,215.0,16.911534525287763,0.9679633867055386,0,0.7738095237788171,-1.4349512279427725,0
2023-10-17,Munchkins,361.0,Regular Day,11.3,5.699999999999999,11.116666666666667,1.166666666666666,9.599999999999998,12.3,11.2,0.0,-2.3999999999999986,10.749444444444444,18.0,0.0,0.0,0.2,125.61833333333335,3,17,290,0,0,42,10,2023,0,3,0.43388373911755823,-0.900968867902419,-0.587785252292473,-0.8090169943749476,336.0,308.0,401.0,414.0,366.0,379.0,403.21,404.33,170.05,194.0,659.0,342.0,364.75,50.9468677480111,0.7901840490700591,0,0.918032786860163,-0.40182299321365333,0
2023-10-18,Munchkins,275.0,Regular Day,12.3,4.6,11.066666666666666,1.3333333333333321,10.099999999999998,13.4,6.9,0.0,-1.1999999999999993,10.556666666666667,41.0,0.0,0.0,0.0,136.12,4,18,291,0,0,42,10,2023,0,3,-0.433883739117558,-0.9009688679024191,-0.587785252292473,-0.8090169943749476,194.0,260.0,464.0,451.0,455.0,418.0,396.14,414.57,157.84,194.0,659.0,379.25,342.25,135.8832219223551,0.49617486338255545,0,0.4263736263642555,-1.3974277748734523,0
2023-10-18,Donuts,283.0,Regular Day,12.3,4.6,11.066666666666666,1.3333333333333321,10.099999999999998,13.4,6.9,0.0,-1.1999999999999993,10.556666666666667,41.0,0.0,0.0,0.0,136.12,4,18,291,0,0,42,10,2023,0,3,-0.433883739117558,-0.9009688679024191,-0.587785252292473,-0.8090169943749476,281.0,326.0,320.0,276.0,348.0,306.0,304.36,313.43,85.05,195.0,429.0,283.15,300.75,25.889186931999237,1.018456375821838,0,0.8074712643446129,-0.38130511459361505,0
2023-10-19,Munchkins,521.0,Regular Day,13.4,5.4,11.033333333333333,-1.0999999999999979,12.3,12.6,15.7,0.0,-1.6999999999999993,10.714444444444444,25.0,0.0,0.0,0.0,147.84666666666666,5,19,292,0,0,42,10,2023,0,3,-0.9749279121818236,-0.2225209339563146,-0.587785252292473,-0.8090169943749476,276.0,393.0,351.0,401.0,364.0,420.43,401.0,425.1,162.24,194.0,676.0,453.44,355.25,57.20358380381425,0.8896276595626379,0,0.7582417582209274,-0.9190088756829999,0
2023-10-19,Donuts,346.0,Regular Day,13.4,5.4,11.033333333333333,-1.0999999999999979,12.3,12.6,15.7,0.0,-1.6999999999999993,10.714444444444444,25.0,0.0,0.0,0.0,147.84666666666666,5,19,292,0,0,42,10,2023,0,3,-0.9749279121818236,-0.2225209339563146,-0.587785252292473,-0.8090169943749476,250.0,252.0,319.0,172.0,334.0,308.86,302.64,314.86,90.06,195.0,449.0,324.62,248.25,60.10199663904686,1.0224032586349816,0,0.7485029939895658,-0.7201865422251627,0
2023-10-20,Munchkins,732.0,Regular Day,12.6,2.0,10.983333333333333,0.7333333333333343,4.699999999999999,16.0,17.8,0.0,0.0,0.6897222222222222,95.0,0.0,0.0,8.8,138.39,6,20,293,0,0,42,10,2023,0,3,-0.7818314824680299,0.6234898018587334,-0.587785252292473,-0.8090169943749476,491.0,218.0,590.0,276.0,556.0,434.71,406.93,428.43,172.54,194.0,676.0,485.33,393.75,175.80742305147413,0.8187066974501304,0,0.8830935251639731,0.3626405470984907,0
2023-10-20,Donuts,330.0,Regular Day,12.6,2.0,10.983333333333333,0.7333333333333343,4.699999999999999,16.0,17.8,0.0,0.0,0.6897222222222222,95.0,0.0,0.0,8.8,138.39,6,20,293,0,0,42,10,2023,0,3,-0.7818314824680299,0.6234898018587334,-0.587785252292473,-0.8090169943749476,284.0,283.0,401.0,361.0,362.0,306.14,304.93,315.14,86.62,195.0,449.0,341.96,332.25,58.61384933045546,0.7440944881792113,0,0.7845303867186594,-0.35950126987306597,0
2023-10-21,Munchkins,666.0,Regular Day,16.0,3.0,10.933333333333334,0.8333333333333339,5.700000000000001,15.0,29.8,0.0,-2.6999999999999993,7.0,71.0,0.0,1.0,3.3,174.93333333333334,7,21,294,0,0,42,10,2023,1,3,-2.4492935982947064e-16,1.0,-0.587785252292473,-0.8090169943749476,676.0,659.0,608.0,455.0,215.0,418.0,409.57,427.67,172.07,194.0,676.0,457.0,599.5,100.57335631269348,1.2558795860653258,0,3.1441860463653866,1.4431917242143784,0
2023-10-21,Donuts,389.0,Regular Day,16.0,3.0,10.933333333333334,0.8333333333333339,5.700000000000001,15.0,29.8,0.0,-2.6999999999999993,7.0,71.0,0.0,1.0,3.3,174.93333333333334,7,21,294,0,0,42,10,2023,1,3,-2.4492935982947064e-16,1.0,-0.587785252292473,-0.8090169943749476,449.0,429.0,473.0,419.0,232.0,299.29,308.29,313.95,89.94,195.0,449.0,316.97,442.5,23.853720883753127,0.9843049327243912,0,1.9353448275027867,1.5015565931174613,0
2023-10-22,Donuts,398.0,Regular Day,15.0,5.1,10.9,-1.7333333333333343,7.300000000000001,12.9,26.7,0.0,-5.0,9.263333333333334,18.0,0.0,0.0,0.1,163.5,1,22,295,0,0,42,10,2023,1,4,0.7818314824680298,0.6234898018587336,-0.9510565162951536,0.30901699437494723,394.0,413.0,362.0,388.0,251.0,300.71,306.64,313.86,88.07,205.0,449.0,288.98,389.25,21.06141812256082,1.0759999999856533,0,1.56972111547531,0.9099579878607973,0
2023-10-22,Munchkins,556.0,Regular Day,15.0,5.1,10.9,-1.7333333333333343,7.300000000000001,12.9,26.7,0.0,-5.0,9.263333333333334,18.0,0.0,0.0,0.1,163.5,1,22,295,0,0,42,10,2023,1,4,0.7818314824680298,0.6234898018587336,-0.9510565162951536,0.30901699437494723,581.0,481.0,498.0,511.0,310.0,421.57,413.36,425.76,170.33,194.0,676.0,433.0,517.75,43.91943381541555,1.0525272546972,0,1.874193548326639,0.9114072681904886,0
2023-10-23,Munchkins,281.0,Regular Day,12.9,6.6,10.85,-2.7666666666666657,8.499999999999998,11.4,17.4,0.0,-2.3999999999999986,10.643333333333333,14.0,0.0,0.0,0.0,139.965,2,23,296,0,0,43,10,2023,0,4,0.9749279121818236,-0.22252093395631434,-0.9510565162951536,0.30901699437494723,372.0,489.0,335.0,388.0,301.0,433.14,414.43,416.76,154.29,275.0,676.0,393.5,396.0,65.85337247754792,1.1908713692781345,0,1.235880398630037,-0.29010305267417824,0
2023-10-23,Donuts,257.0,Regular Day,12.9,6.6,10.85,-2.7666666666666657,8.499999999999998,11.4,17.4,0.0,-2.3999999999999986,10.643333333333333,14.0,0.0,0.0,0.0,139.965,2,23,296,0,0,43,10,2023,0,4,0.9749279121818236,-0.22252093395631434,-0.9510565162951536,0.30901699437494723,242.0,290.0,195.0,267.0,299.0,301.0,303.57,312.1,88.0,205.0,449.0,287.48,248.5,40.69807530256601,1.1515151514902269,0,0.8093645484679142,-0.7965909090003878,0
2023-10-24,Munchkins,293.0,Regular Day,11.4,6.800000000000001,10.816666666666666,-1.9666666666666668,13.8,11.2,9.4,0.0,-1.8000000000000007,10.625555555555556,1.0,0.0,0.0,0.0,123.31,3,24,297,0,0,43,10,2023,0,4,0.43388373911755823,-0.900968867902419,-0.9510565162951536,0.30901699437494723,361.0,336.0,308.0,401.0,328.0,468.14,423.57,424.86,139.81,275.0,676.0,425.37,351.5,39.46728603117608,0.9830747531596181,0,1.1006097560640058,-0.4567627494130061,0
2023-10-24,Donuts,266.0,Regular Day,11.4,6.800000000000001,10.816666666666666,-1.9666666666666668,13.8,11.2,9.4,0.0,-1.8000000000000007,10.625555555555556,1.0,0.0,0.0,0.0,123.31,3,24,297,0,0,43,10,2023,0,4,0.43388373911755823,-0.900968867902419,-0.9510565162951536,0.30901699437494723,205.0,195.0,228.0,207.0,308.0,314.71,310.29,313.38,86.19,205.0,449.0,302.11,208.75,13.865424623862047,0.9195402298639186,0,0.6655844155628057,-1.2574544609284772,0
2023-10-25,Munchkins,412.0,Regular Day,11.2,3.5,10.783333333333333,0.6333333333333329,12.1,14.5,14.0,0.0,-2.3000000000000007,10.57638888888889,29.0,0.0,0.0,0.0,120.77333333333333,4,25,298,0,0,43,10,2023,0,4,-0.433883739117558,-0.9009688679024191,-0.9510565162951536,0.30901699437494723,275.0,194.0,260.0,464.0,352.0,502.57,460.29,431.62,172.28,275.0,732.0,502.03,298.25,115.96659001626287,0.6477900552396714,0,0.7812499999778054,-0.9091014626823136,0
2023-10-25,Donuts,316.0,Regular Day,11.2,3.5,10.783333333333333,0.6333333333333329,12.1,14.5,14.0,0.0,-2.3000000000000007,10.57638888888889,29.0,0.0,0.0,0.0,120.77333333333333,4,25,298,0,0,43,10,2023,0,4,-0.433883739117558,-0.9009688679024191,-0.9510565162951536,0.30901699437494723,283.0,281.0,326.0,320.0,333.0,321.29,313.64,310.0,85.21,205.0,449.0,309.08,302.5,23.811761799581316,0.8730650154663612,0,0.8498498498243288,-0.31686421777762425,0
2023-10-26,Munchkins,353.0,Regular Day,14.5,0.6000000000000014,10.733333333333333,3.7666666666666657,12.999999999999998,17.4,12.5,0.0,0.10000000000000142,10.575,23.0,0.0,0.0,0.0,155.63333333333333,5,26,299,0,0,43,10,2023,0,4,-0.9749279121818236,-0.2225209339563146,-0.9510565162951536,0.30901699437494723,521.0,276.0,393.0,351.0,386.0,501.14,460.79,434.38,170.64,275.0,732.0,543.02,385.25,102.62675089858394,1.0712365591253865,0,1.3497409326075196,0.5076183778417945,0
2023-10-26,Donuts,302.0,Regular Day,14.5,0.6000000000000014,10.733333333333333,3.7666666666666657,12.999999999999998,17.4,12.5,0.0,0.10000000000000142,10.575,23.0,0.0,0.0,0.0,155.63333333333333,5,26,299,0,0,43,10,2023,0,4,-0.9749279121818236,-0.2225209339563146,-0.9510565162951536,0.30901699437494723,346.0,250.0,252.0,319.0,421.0,312.71,310.79,306.0,72.25,205.0,394.0,329.06,291.75,48.334770093587906,1.0437828371095659,0,0.8218527315719275,0.5536332179164521,0
2023-10-27,Munchkins,558.0,Regular Day,17.4,0.0,10.7,4.6999999999999975,9.1,19.0,12.6,0.0,0.8999999999999986,6.844722222222222,62.0,1.0,0.0,0.0,186.17999999999998,6,27,300,0,0,43,10,2023,0,4,-0.7818314824680299,0.6234898018587334,-0.9510565162951536,0.30901699437494723,732.0,491.0,218.0,590.0,405.0,497.57,466.14,437.14,168.94,275.0,732.0,546.27,507.75,217.01670442618007,1.5136138613674057,0,1.80740740736278,1.7453533797948766,0
2023-10-27,Donuts,352.0,Regular Day,17.4,0.0,10.7,4.6999999999999975,9.1,19.0,12.6,0.0,0.8999999999999986,6.844722222222222,62.0,1.0,0.0,0.0,186.17999999999998,6,27,300,0,0,43,10,2023,0,4,-0.7818314824680299,0.6234898018587334,-0.9510565162951536,0.30901699437494723,330.0,284.0,283.0,401.0,361.0,313.29,309.71,307.71,73.01,205.0,398.0,346.3,324.5,55.51276129563964,0.8976608187003265,0,0.9141274237973925,0.3053006437056159,0
2023-10-28,Munchkins,594.0,Regular Day,19.0,0.0,10.666666666666666,7.366666666666669,10.7,20.8,15.3,0.0,-0.3000000000000007,10.383333333333333,4.0,2.8000000000000007,0.0,0.0,202.66666666666666,7,28,301,0,0,43,10,2023,1,4,-2.4492935982947064e-16,1.0,-0.9510565162951536,0.30901699437494723,666.0,676.0,659.0,608.0,433.0,484.57,451.29,434.57,183.12,275.0,732.0,479.95,652.25,30.313638294778585,1.0591949486893513,0,1.5381062355302977,1.2638160768204556,0
2023-10-28,Donuts,494.0,Regular Day,19.0,0.0,10.666666666666666,7.366666666666669,10.7,20.8,15.3,0.0,-0.3000000000000007,10.383333333333333,4.0,2.8000000000000007,0.0,0.0,202.66666666666666,7,28,301,0,0,43,10,2023,1,4,-2.4492935982947064e-16,1.0,-0.9510565162951536,0.30901699437494723,389.0,449.0,429.0,473.0,392.0,315.43,307.36,310.67,70.76,205.0,398.0,323.97,435.0,35.552777669262355,0.9290465631826048,0,0.9923469387501952,1.1069813452364354,0
2023-10-29,Donuts,449.0,Regular Day,20.8,0.0,10.633333333333333,5.233333333333334,7.299999999999999,18.0,13.0,0.0,1.0,5.471666666666667,74.0,0.0,0.0,0.0,221.17333333333332,1,29,302,0,0,43,10,2023,1,5,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,398.0,394.0,413.0,362.0,242.0,324.14,312.43,312.48,57.38,257.0,398.0,309.48,391.75,21.453437952924933,1.0219354838577814,0,1.644628099105594,1.4904147784087807,0
2023-10-29,Munchkins,581.0,Regular Day,20.8,0.0,10.633333333333333,5.233333333333334,7.299999999999999,18.0,13.0,0.0,1.0,5.471666666666667,74.0,0.0,0.0,0.0,221.17333333333332,1,29,302,0,0,43,10,2023,1,5,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,556.0,581.0,481.0,498.0,345.0,474.86,448.21,433.86,192.34,275.0,732.0,433.21,529.0,47.25110227991159,1.1613891726132646,0,1.6115942028518377,0.6350213163858259,0
2023-10-30,Donuts,224.0,Regular Day,18.0,0.3999999999999986,10.583333333333334,2.466666666666667,11.399999999999999,17.6,21.9,0.0,0.10000000000000142,8.105833333333333,67.0,0.0,0.0,1.0,190.5,2,30,303,0,0,44,10,2023,0,5,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,257.0,242.0,290.0,195.0,339.0,328.86,314.93,312.0,54.73,257.0,398.0,311.11,246.0,39.4715087119811,1.0288659793602295,0,0.758112094372917,-1.0049333087876973,0
2023-10-30,Munchkins,471.0,Regular Day,18.0,0.3999999999999986,10.583333333333334,2.466666666666667,11.399999999999999,17.6,21.9,0.0,0.10000000000000142,8.105833333333333,67.0,0.0,0.0,1.0,190.5,2,30,303,0,0,44,10,2023,0,5,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,281.0,372.0,489.0,335.0,364.0,494.43,463.79,441.1,174.78,281.0,732.0,427.91,369.25,88.14523999248816,0.7924757281457224,0,0.7719780219568138,-0.9160086965948044,0
2023-10-31,Donuts,453.0,Halloween,17.6,7.300000000000001,10.55,-2.466666666666667,5.800000000000001,10.7,20.5,0.0,-2.8000000000000007,0.21555555555555556,100.0,0.0,0.0,0.7,185.68000000000004,3,31,304,0,1,44,10,2023,0,5,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,266.0,205.0,195.0,228.0,250.0,322.57,318.64,314.38,54.96,257.0,398.0,308.83,223.5,31.522478751942504,1.1134751772786413,1,1.0639999999574399,-0.8802765646142144,0
2023-10-31,Munchkins,631.0,Halloween,17.6,7.300000000000001,10.55,-2.466666666666667,5.800000000000001,10.7,20.5,0.0,-2.8000000000000007,0.21555555555555556,100.0,0.0,0.0,0.7,185.68000000000004,3,31,304,0,1,44,10,2023,0,5,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,293.0,361.0,336.0,308.0,378.0,470.43,469.29,439.19,181.91,281.0,732.0,409.18,324.5,30.160680805755472,1.0155279502947898,1,0.775132275111769,-0.8036391621788995,0
2023-11-01,Donuts,284.0,Regular Day,10.7,10.0,10.5,-5.200000000000001,3.6000000000000005,8.0,25.6,0.0,-2.6000000000000005,8.511388888888888,64.0,0.0,0.0,4.5,112.35,4,1,305,1,0,44,11,2023,0,1,-0.433883739117558,-0.9009688679024191,0.9510565162951535,0.30901699437494745,316.0,283.0,281.0,326.0,343.0,325.71,323.5,317.67,56.07,257.0,398.0,319.62,301.5,22.89832599412746,0.9868204283198218,0,0.9212827988069596,-0.029784198318212482,0
2023-11-01,Munchkins,339.0,Regular Day,10.7,10.0,10.5,-5.200000000000001,3.6000000000000005,8.0,25.6,0.0,-2.6000000000000005,8.511388888888888,64.0,0.0,0.0,4.5,112.35,4,1,305,1,0,44,11,2023,0,1,-0.433883739117558,-0.9009688679024191,0.9510565162951535,0.30901699437494745,412.0,275.0,194.0,260.0,319.0,445.57,474.07,455.38,149.15,281.0,666.0,446.39,285.25,91.53278101314305,1.5132158589975062,0,1.2915360501162527,-0.2908481394374221,0
2023-11-02,Donuts,295.0,Regular Day,8.0,13.3,10.466666666666667,-7.199999999999998,9.1,4.7,13.0,0.0,-3.0999999999999996,10.0725,7.0,0.0,0.0,0.0,83.73333333333333,5,2,306,0,0,44,11,2023,0,1,-0.9749279121818236,-0.2225209339563146,0.9510565162951535,0.30901699437494745,302.0,346.0,250.0,252.0,331.0,340.71,326.71,320.76,83.27,257.0,494.0,363.22,287.5,45.822119840385675,1.2908366533607403,0,0.9123867069210759,-0.22529122130115384,0
2023-11-02,Munchkins,248.0,Regular Day,8.0,13.3,10.466666666666667,-7.199999999999998,9.1,4.7,13.0,0.0,-3.0999999999999996,10.0725,7.0,0.0,0.0,0.0,83.73333333333333,5,2,306,0,0,44,11,2023,0,1,-0.9749279121818236,-0.2225209339563146,0.9510565162951535,0.30901699437494745,353.0,521.0,276.0,393.0,493.0,435.29,468.21,452.29,133.03,281.0,594.0,483.29,385.75,102.4089026077974,1.3064275037173927,0,0.7160243407562672,-0.7463729985156452,0
2023-11-03,Donuts,348.0,Regular Day,4.7,11.0,10.433333333333334,-3.833333333333334,11.2,7.0,10.7,0.0,-3.4000000000000004,10.063611111111111,1.0,0.0,0.0,0.0,49.03666666666667,6,3,307,0,0,44,11,2023,0,1,-0.7818314824680299,0.6234898018587334,0.9510565162951535,0.30901699437494745,352.0,330.0,284.0,283.0,512.0,348.0,330.64,322.48,90.99,257.0,494.0,384.66,312.25,34.39355559791204,1.2028218694673223,0,0.6874999999865723,0.32443125614634216,0
2023-11-03,Munchkins,551.0,Regular Day,4.7,11.0,10.433333333333334,-3.833333333333334,11.2,7.0,10.7,0.0,-3.4000000000000004,10.063611111111111,1.0,0.0,0.0,0.0,49.03666666666667,6,3,307,0,0,44,11,2023,0,1,-0.7818314824680299,0.6234898018587334,0.9510565162951535,0.30901699437494745,558.0,732.0,491.0,218.0,663.0,438.86,468.21,457.05,137.09,281.0,594.0,507.72,499.75,213.53590642637442,1.8194640338248311,0,0.8416289592633238,0.7363775621317106,0
2023-11-04,Donuts,436.0,Regular Day,7.0,7.9,10.4,-0.29999999999999893,12.3,10.1,11.1,0.0,-1.9000000000000004,7.056111111111111,62.0,0.0,0.0,0.0,72.8,7,4,308,0,0,44,11,2023,1,1,-2.4492935982947064e-16,1.0,0.9510565162951535,0.30901699437494745,494.0,389.0,449.0,429.0,353.0,343.29,329.36,319.33,97.14,224.0,494.0,344.5,440.25,43.660622991432454,1.005694760808591,0,1.3994334277223957,1.798126415297702,0
2023-11-04,Munchkins,522.0,Regular Day,7.0,7.9,10.4,-0.29999999999999893,12.3,10.1,11.1,0.0,-1.9000000000000004,7.056111111111111,62.0,0.0,0.0,0.0,72.8,7,4,308,0,0,44,11,2023,1,1,-2.4492935982947064e-16,1.0,0.9510565162951535,0.30901699437494745,594.0,666.0,676.0,659.0,432.0,466.0,475.29,456.19,118.12,293.0,594.0,498.54,648.75,37.16068711241312,0.9438202247120314,0,1.3749999999681712,1.1666948864572728,0
2023-11-05,Donuts,311.0,Regular Day,10.1,6.300000000000001,10.366666666666667,0.5333333333333332,14.0,11.7,9.0,0.0,-2.6999999999999993,9.94138888888889,28.0,0.0,0.0,0.0,104.70333333333333,1,5,309,0,0,44,11,2023,1,1,0.7818314824680298,0.6234898018587336,0.9510565162951535,0.30901699437494745,449.0,398.0,394.0,413.0,273.0,370.0,347.07,331.62,98.05,224.0,494.0,371.62,413.5,25.03996805109783,1.049566294906449,0,1.6446886446283997,1.197144314003351,0
2023-11-05,Munchkins,565.0,Regular Day,10.1,6.300000000000001,10.366666666666667,0.5333333333333332,14.0,11.7,9.0,0.0,-2.6999999999999993,9.94138888888889,28.0,0.0,0.0,0.0,104.70333333333333,1,5,309,0,0,44,11,2023,1,1,0.7818314824680298,0.6234898018587336,0.9510565162951535,0.30901699437494745,581.0,556.0,581.0,481.0,272.0,514.29,494.57,470.24,103.83,353.0,631.0,531.65,549.75,47.32423621500228,1.0706214689164726,0,2.136029411686175,1.0667437155863677,0
2023-11-06,Donuts,271.0,Regular Day,11.7,7.5,10.316666666666666,-2.4000000000000004,10.1,10.5,16.6,0.0,-1.299999999999999,9.751666666666667,49.0,0.0,0.0,0.0,120.70499999999998,2,6,310,0,0,45,11,2023,0,1,0.9749279121818236,-0.22252093395631434,0.9510565162951535,0.30901699437494745,224.0,257.0,242.0,290.0,242.0,365.43,347.14,331.76,101.67,224.0,494.0,349.72,253.25,27.968732541893992,0.9041353383288696,0,0.925619834672495,-1.0598996753162289,0
2023-11-06,Munchkins,397.0,Regular Day,11.7,7.5,10.316666666666666,-2.4000000000000004,10.1,10.5,16.6,0.0,-1.299999999999999,9.751666666666667,49.0,0.0,0.0,0.0,120.70499999999998,2,6,310,0,0,45,11,2023,0,1,0.9749279121818236,-0.22252093395631434,0.9510565162951535,0.30901699437494745,471.0,281.0,372.0,489.0,453.0,503.86,499.14,477.14,118.45,339.0,631.0,483.49,403.25,96.37556744320626,0.8734030197343391,0,1.039735099314796,-0.05183621780904706,0
2023-11-07,Donuts,320.0,Regular Day,10.5,2.4000000000000004,10.283333333333333,0.8999999999999986,10.499999999999998,15.6,18.6,0.0,-1.8999999999999986,7.900555555555556,88.0,0.0,0.0,0.0,107.975,3,7,311,0,0,45,11,2023,0,1,0.43388373911755823,-0.900968867902419,0.9510565162951535,0.30901699437494745,453.0,266.0,205.0,195.0,343.0,364.43,343.5,333.9,102.43,224.0,494.0,336.04,279.75,119.68674390535764,1.7974999999550625,0,1.3206997084163061,1.1627452893524608,0
2023-11-07,Munchkins,385.0,Regular Day,10.5,2.4000000000000004,10.283333333333333,0.8999999999999986,10.499999999999998,15.6,18.6,0.0,-1.8999999999999986,7.900555555555556,88.0,0.0,0.0,0.0,107.975,3,7,311,0,0,45,11,2023,0,1,0.43388373911755823,-0.900968867902419,0.9510565162951535,0.30901699437494745,631.0,293.0,361.0,336.0,332.0,488.86,479.64,475.81,144.52,248.0,631.0,424.62,405.25,153.09773566799305,1.3256814920900188,0,1.9006024095813072,1.0738306116057408,0
2023-11-08,Donuts,261.0,Regular Day,15.6,6.5,10.25,-4.800000000000001,10.399999999999999,11.5,17.3,0.0,-2.0,9.758055555555556,19.0,0.0,0.0,0.0,159.9,4,8,312,0,0,45,11,2023,0,2,-0.433883739117558,-0.9009688679024191,0.5877852522924732,-0.8090169943749473,284.0,316.0,283.0,281.0,300.0,363.86,344.79,336.95,102.52,224.0,494.0,339.03,291.0,16.713268182295565,1.0638297872151803,0,0.9466666666351111,-0.5164845883226215,0
2023-11-08,Munchkins,223.0,Regular Day,15.6,6.5,10.25,-4.800000000000001,10.399999999999999,11.5,17.3,0.0,-2.0,9.758055555555556,19.0,0.0,0.0,0.0,159.9,4,8,312,0,0,45,11,2023,0,2,-0.433883739117558,-0.9009688679024191,0.5877852522924732,-0.8090169943749473,339.0,412.0,275.0,194.0,424.0,487.86,466.71,478.67,143.99,248.0,631.0,456.21,305.0,92.78290072349897,1.6012793176630857,0,0.7995283018679357,-0.9699979164546151,0
2023-11-09,Donuts,336.0,Regular Day,11.5,4.800000000000001,10.2,-0.9333333333333336,14.499999999999998,13.2,17.6,0.0,-0.8999999999999986,9.741944444444444,27.0,0.0,0.0,0.0,117.3,5,9,313,0,0,45,11,2023,0,2,-0.9749279121818236,-0.2225209339563146,0.5877852522924732,-0.8090169943749473,295.0,302.0,346.0,250.0,340.0,355.57,348.14,336.33,92.06,224.0,453.0,363.27,298.25,39.29694644625712,1.0016778523321865,0,0.8676470587980104,-0.4489463392951393,0
