SalesDate,Category,SoldQty,SpecialEventName,TempLag1,HDD,DaylightHours,TempDeviation,TempRange,TemperatureMeanC,WindSpeedMaxKmh,IsSnowDay,FeelsLikeDiffC,SunshineHours,CloudCoverMeanPct,CDD,WeekendXBadWeather,PrecipitationMm,DaylightHours_x_TempLag1,day_of_week,day_of_month,day_of_year,is_month_start,is_month_end,week_of_year,month_of_year,year,is_weekend,week_of_month,day_of_week_sin,day_of_week_cos,week_of_month_sin,week_of_month_cos,lag_7,lag_14,lag_21,lag_28,lag_90,lag_365,rolling_mean_7,rolling_mean_14,rolling_mean_21,rolling_std_7,rolling_min_7,rolling_max_7,ewm_mean_7,same_dow_mean_4w,same_dow_std_4w,dow_momentum,is_special_event
2025-04-24,Croissants,56.0,Regular Day,17.6,1.5,13.633333333333333,3.299999999999999,16.1,16.5,16.1,0.0,-0.1999999999999993,13.391111111111112,61.0,0.0,0.0,0.0,239.9466666666667,5,24,114,0,0,17,4,2025,0,4,-0.9749279121818236,-0.2225209339563146,-0.9510565162951536,0.30901699437494723,42.0,49.0,54.0,49.0,39.0,,47.71,49.5,52.05,3.2,42.0,52.0,48.33,48.5,4.932882862316247,0.8834951455452917,0
2025-04-25,Bagels,76.0,Regular Day,16.5,1.0,13.666666666666666,4.25,12.700000000000001,17.0,17.9,0.0,0.09999999999999787,11.706666666666667,78.0,0.0,0.0,0.0,225.5,6,25,115,0,0,17,4,2025,0,4,-0.7818314824680299,0.6234898018587334,-0.9510565162951536,0.30901699437494723,82.0,83.0,50.0,49.0,76.0,,68.14,65.36,63.81,17.75,46.0,96.0,67.64,66.0,19.061304607327727,1.6666666664983165,0
2025-04-25,Croissants,47.0,Regular Day,16.5,1.0,13.666666666666666,4.25,12.700000000000001,17.0,17.9,0.0,0.09999999999999787,11.706666666666667,78.0,0.0,0.0,0.0,225.5,6,25,115,0,0,17,4,2025,0,4,-0.7818314824680299,0.6234898018587334,-0.9510565162951536,0.30901699437494723,49.0,45.0,57.0,49.0,48.0,,47.86,49.79,51.67,3.44,42.0,53.0,49.49,50.0,5.033222956847166,0.8867924527465291,0
2025-04-26,Croissants,56.0,Regular Day,17.0,0.0,13.7,6.625000000000002,9.1,18.6,25.3,0.0,-0.6000000000000014,5.834444444444444,99.0,0.6000000000000014,0.0,12.8,232.89999999999998,7,26,116,0,0,17,4,2025,1,4,-2.4492935982947064e-16,1.0,-0.9510565162951536,0.30901699437494723,48.0,60.0,85.0,57.0,27.0,,49.71,51.21,52.57,5.28,42.0,59.0,51.87,62.5,15.84297951775486,0.7605633802281293,0
2025-04-26,Bagels,69.0,Regular Day,17.0,0.0,13.7,6.625000000000002,9.1,18.6,25.3,0.0,-0.6000000000000014,5.834444444444444,99.0,0.6000000000000014,0.0,12.8,232.89999999999998,7,26,116,0,0,17,4,2025,1,4,-2.4492935982947064e-16,1.0,-0.9510565162951536,0.30901699437494723,79.0,84.0,84.0,67.0,51.0,,68.86,66.57,64.33,17.32,46.0,96.0,66.23,78.5,8.020806277010642,1.0794701986040085,0
2025-04-27,Croissants,67.0,Regular Day,18.6,4.199999999999999,13.75,2.7750000000000004,10.799999999999999,13.8,32.2,0.0,-0.8999999999999986,12.853333333333333,27.0,0.0,0.0,0.0,255.75000000000003,1,27,117,0,0,17,4,2025,1,4,0.7818314824680298,0.6234898018587336,-0.9510565162951536,0.30901699437494723,53.0,52.0,49.0,61.0,27.0,,49.71,50.86,52.71,5.28,42.0,59.0,50.65,53.75,5.123475382979799,0.9545454544586778,0
2025-04-27,Bagels,62.0,Regular Day,18.6,4.199999999999999,13.75,2.7750000000000004,10.799999999999999,13.8,32.2,0.0,-0.8999999999999986,12.853333333333333,27.0,0.0,0.0,0.0,255.75000000000003,1,27,117,0,0,17,4,2025,1,4,0.7818314824680298,0.6234898018587336,-0.9510565162951536,0.30901699437494723,46.0,66.0,62.0,58.0,41.0,,67.14,66.5,63.48,19.19,45.0,96.0,60.92,58.0,8.640987597877148,0.9333333332555556,0
2025-04-28,Bagels,48.0,Regular Day,13.8,2.8000000000000007,13.783333333333333,3.7499999999999982,14.4,15.2,15.9,0.0,-1.1000000000000014,13.613333333333333,1.0,0.0,0.0,0.0,190.21,2,28,118,0,0,18,4,2025,0,4,0.9749279121818236,-0.22252093395631434,-0.9510565162951536,0.30901699437494723,62.0,57.0,45.0,51.0,42.0,,67.29,66.57,64.05,19.13,45.0,96.0,60.94,53.75,7.365459931328117,1.23958333320421,0
2025-04-28,Croissants,57.0,Regular Day,13.8,2.8000000000000007,13.783333333333333,3.7499999999999982,14.4,15.2,15.9,0.0,-1.1000000000000014,13.613333333333333,1.0,0.0,0.0,0.0,190.21,2,28,118,0,0,18,4,2025,0,4,0.9749279121818236,-0.22252093395631434,-0.9510565162951536,0.30901699437494723,59.0,46.0,39.0,40.0,19.0,,50.71,50.29,52.62,5.96,42.0,59.0,52.24,46.0,9.201449161228174,1.3291139238823908,0
2025-04-29,Bagels,43.0,Regular Day,15.2,1.5,13.816666666666666,1.6500000000000004,13.799999999999999,16.5,21.8,0.0,-1.3999999999999986,13.651111111111112,58.0,0.0,0.0,0.0,210.01333333333332,3,29,119,0,0,18,4,2025,0,5,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,45.0,57.0,46.0,63.0,47.0,,61.57,66.71,63.57,14.55,45.0,82.0,59.71,52.75,8.73212459828649,0.9357798164279102,0
2025-04-29,Croissants,53.0,Regular Day,15.2,1.5,13.816666666666666,1.6500000000000004,13.799999999999999,16.5,21.8,0.0,-1.3999999999999986,13.651111111111112,58.0,0.0,0.0,0.0,210.01333333333332,3,29,119,0,0,18,4,2025,0,5,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,47.0,47.0,52.0,44.0,16.0,,52.71,50.79,52.71,4.79,47.0,59.0,53.18,47.5,3.3166247903554,0.9791666665646702,0
2025-04-30,Croissants,33.0,Regular Day,16.5,0.0,13.85,4.200000000000003,8.2,21.8,21.3,0.0,-0.09999999999999787,11.479166666666666,92.0,3.8000000000000007,0.0,0.0,228.525,4,30,120,0,1,18,4,2025,0,5,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,57.0,50.0,65.0,59.0,21.0,,52.43,50.93,52.24,5.09,47.0,59.0,51.63,57.75,6.18465843842649,0.8629032257368627,0
2025-04-30,Bagels,58.0,Regular Day,16.5,0.0,13.85,4.200000000000003,8.2,21.8,21.3,0.0,-0.09999999999999787,11.479166666666666,92.0,3.8000000000000007,0.0,0.0,228.525,4,30,120,0,1,18,4,2025,0,5,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,61.0,60.0,60.0,49.0,40.0,,60.71,66.21,64.81,13.26,45.0,79.0,63.78,57.5,5.686240703077327,1.1100917430174229,0
2025-05-01,Bagels,62.0,Regular Day,21.8,2.3000000000000007,13.9,-0.25,11.2,15.7,16.8,0.0,-1.6999999999999993,12.953333333333333,66.0,0.0,0.0,0.0,303.02000000000004,5,1,121,1,0,18,5,2025,0,1,-0.9749279121818236,-0.2225209339563146,0.9510565162951535,0.30901699437494745,56.0,96.0,54.0,66.0,48.0,,59.29,65.14,64.1,11.37,45.0,76.0,65.08,68.0,19.390719429665317,1.2666666665611113,0
2025-05-01,Croissants,38.0,Regular Day,21.8,2.3000000000000007,13.9,-0.25,11.2,15.7,16.8,0.0,-1.6999999999999993,12.953333333333333,66.0,0.0,0.0,0.0,303.02000000000004,5,1,121,1,0,18,5,2025,0,1,-0.9749279121818236,-0.2225209339563146,0.9510565162951535,0.30901699437494745,56.0,42.0,49.0,54.0,32.0,,53.57,50.64,50.86,4.83,47.0,59.0,52.73,50.25,6.238322424070967,0.9514563105872373,0
2025-05-02,Bagels,67.0,Regular Day,15.7,0.0,13.933333333333334,5.125,13.9,20.9,17.9,0.0,1.1999999999999993,13.163333333333334,70.0,2.8999999999999986,0.0,0.1,218.75333333333333,6,2,122,0,0,18,5,2025,0,1,-0.7818314824680299,0.6234898018587334,0.9510565162951535,0.30901699437494745,76.0,82.0,83.0,50.0,59.0,,61.57,64.86,64.1,9.74,45.0,76.0,64.31,72.75,15.478479684172259,1.187969924722709,0
2025-05-02,Croissants,44.0,Regular Day,15.7,0.0,13.933333333333334,5.125,13.9,20.9,17.9,0.0,1.1999999999999993,13.163333333333334,70.0,2.8999999999999986,0.0,0.1,218.75333333333333,6,2,122,0,0,18,5,2025,0,1,-0.7818314824680299,0.6234898018587334,0.9510565162951535,0.30901699437494745,47.0,49.0,45.0,57.0,40.0,,55.57,51.71,51.71,6.97,47.0,67.0,56.29,49.5,5.259911279353167,0.9411764704959632,0
2025-05-03,Bagels,105.0,Regular Day,20.9,0.0,13.966666666666667,6.875,9.600000000000001,22.1,24.1,0.0,1.0,13.7975,76.0,4.100000000000001,0.0,4.4,291.9033333333333,7,3,123,0,0,18,5,2025,1,1,-2.4492935982947064e-16,1.0,0.9510565162951535,0.30901699437494745,69.0,79.0,84.0,84.0,56.0,,59.57,64.21,64.24,11.0,45.0,76.0,60.23,79.0,7.0710678118654755,0.8809523808999433,0
2025-05-03,Croissants,47.0,Regular Day,20.9,0.0,13.966666666666667,6.875,9.600000000000001,22.1,24.1,0.0,1.0,13.7975,76.0,4.100000000000001,0.0,4.4,291.9033333333333,7,3,123,0,0,18,5,2025,1,1,-2.4492935982947064e-16,1.0,0.9510565162951535,0.30901699437494745,56.0,48.0,60.0,85.0,40.0,,55.29,52.5,52.57,6.85,47.0,67.0,56.47,62.25,15.96610994158147,0.7172413792608798,0
2025-05-04,Bagels,101.0,Regular Day,22.1,0.0,14.0,4.175000000000001,3.200000000000003,18.3,20.0,0.0,0.1999999999999993,2.095833333333333,100.0,0.3000000000000007,0.0,9.7,309.40000000000003,1,4,124,0,0,18,5,2025,1,1,0.7818314824680298,0.6234898018587336,0.9510565162951535,0.30901699437494745,62.0,46.0,66.0,62.0,47.0,,59.29,63.21,64.1,11.46,43.0,76.0,55.93,59.0,8.86942313043338,0.843749999934082,0
2025-05-04,Croissants,47.0,Regular Day,22.1,0.0,14.0,4.175000000000001,3.200000000000003,18.3,20.0,0.0,0.1999999999999993,2.095833333333333,100.0,0.3000000000000007,0.0,9.7,309.40000000000003,1,4,124,0,0,18,5,2025,1,1,0.7818314824680298,0.6234898018587336,0.9510565162951535,0.30901699437494745,67.0,53.0,52.0,49.0,15.0,,56.14,52.93,52.62,5.96,47.0,67.0,55.6,55.25,8.0156097709407,1.1881188117635526,0
2025-05-05,Croissants,49.0,Regular Day,18.3,1.1000000000000014,14.033333333333333,2.6750000000000007,6.100000000000001,16.9,17.1,0.0,0.09999999999999787,2.0591666666666666,100.0,0.0,0.0,1.1,256.81,2,5,125,0,0,19,5,2025,0,1,0.9749279121818236,-0.22252093395631434,0.9510565162951535,0.30901699437494745,57.0,59.0,46.0,39.0,16.0,,52.71,51.71,51.1,10.53,33.0,67.0,49.95,50.25,9.429563439877091,1.3647058821923876,0
2025-05-05,Bagels,60.0,Regular Day,18.3,1.1000000000000014,14.033333333333333,2.6750000000000007,6.100000000000001,16.9,17.1,0.0,0.09999999999999787,2.0591666666666666,100.0,0.0,0.0,1.1,256.81,2,5,125,0,0,19,5,2025,0,1,0.9749279121818236,-0.22252093395631434,0.9510565162951535,0.30901699437494745,48.0,62.0,57.0,45.0,50.0,,58.86,63.07,64.0,11.44,43.0,76.0,56.44,53.0,7.874007874011811,1.078431372443291,0
2025-05-06,Croissants,30.0,Regular Day,16.9,0.10000000000000142,14.066666666666666,2.3999999999999986,11.100000000000001,17.9,26.5,0.0,-0.10000000000000142,9.318055555555556,79.0,0.0,0.0,3.2,237.72666666666663,3,6,126,0,0,19,5,2025,0,1,0.43388373911755823,-0.900968867902419,0.9510565162951535,0.30901699437494745,53.0,47.0,47.0,52.0,49.0,,50.14,51.43,50.57,11.73,33.0,67.0,46.96,49.75,3.2015621187164243,1.0101010099989798,0
2025-05-06,Bagels,81.0,Regular Day,16.9,0.10000000000000142,14.066666666666666,2.3999999999999986,11.100000000000001,17.9,26.5,0.0,-0.10000000000000142,9.318055555555556,79.0,0.0,0.0,3.2,237.72666666666663,3,6,126,0,0,19,5,2025,0,1,0.43388373911755823,-0.900968867902419,0.9510565162951535,0.30901699437494745,43.0,45.0,57.0,46.0,80.0,,59.71,60.64,64.38,11.41,43.0,76.0,57.83,47.75,6.2915286960589585,0.8543689319558866,0
2025-05-07,Croissants,52.0,Regular Day,17.9,0.6999999999999993,14.116666666666667,0.75,9.299999999999999,17.3,15.0,0.0,-1.0999999999999979,13.814166666666667,64.0,0.0,0.0,0.0,252.68833333333333,4,7,127,0,0,19,5,2025,0,1,-0.433883739117558,-0.9009688679024191,0.9510565162951535,0.30901699437494745,33.0,57.0,50.0,65.0,47.0,,49.71,51.07,50.52,11.91,33.0,67.0,46.22,51.25,13.62289739127963,0.782608695584121,0
2025-05-07,Bagels,48.0,Regular Day,17.9,0.6999999999999993,14.116666666666667,0.75,9.299999999999999,17.3,15.0,0.0,-1.0999999999999979,13.814166666666667,64.0,0.0,0.0,0.0,252.68833333333333,4,7,127,0,0,19,5,2025,0,1,-0.433883739117558,-0.9009688679024191,0.9510565162951535,0.30901699437494745,58.0,61.0,60.0,60.0,48.0,,58.43,59.57,63.62,9.64,43.0,69.0,60.13,59.75,1.2583057392117916,0.9916666665840278,0
2025-05-08,Croissants,49.0,Regular Day,17.3,0.0,14.15,1.125,12.4,18.7,12.1,0.0,1.3999999999999986,13.9,60.0,0.6999999999999993,0.0,0.2,244.79500000000002,5,8,128,0,0,19,5,2025,0,2,-0.9749279121818236,-0.2225209339563146,0.5877852522924732,-0.8090169943749473,38.0,56.0,42.0,49.0,54.0,,48.43,51.0,49.9,11.6,33.0,67.0,46.42,46.25,7.932002689527196,1.03296703285352,0
2025-05-08,Bagels,77.0,Regular Day,17.3,0.0,14.15,1.125,12.4,18.7,12.1,0.0,1.3999999999999986,13.9,60.0,0.6999999999999993,0.0,0.2,244.79500000000002,5,8,128,0,0,19,5,2025,0,2,-0.9749279121818236,-0.2225209339563146,0.5877852522924732,-0.8090169943749473,62.0,56.0,96.0,54.0,62.0,,63.57,61.43,64.62,20.12,43.0,105.0,71.34,67.0,19.629909152447276,0.7866666666142221,0
2025-05-09,Croissants,57.0,Regular Day,18.7,2.0999999999999996,14.183333333333334,-1.3249999999999975,8.600000000000001,15.9,17.9,0.0,1.5,4.5072222222222225,95.0,0.0,0.0,12.3,265.22833333333335,6,9,129,0,0,19,5,2025,0,2,-0.7818314824680299,0.6234898018587334,0.5877852522924732,-0.8090169943749473,44.0,47.0,49.0,45.0,34.0,,45.57,50.57,49.67,8.24,33.0,57.0,46.56,46.25,2.217355782608345,0.968085106279991,0
2025-05-09,Bagels,83.0,Regular Day,18.7,2.0999999999999996,14.183333333333334,-1.3249999999999975,8.600000000000001,15.9,17.9,0.0,1.5,4.5072222222222225,95.0,0.0,0.0,12.3,265.22833333333335,6,9,129,0,0,19,5,2025,0,2,-0.7818314824680299,0.6234898018587334,0.5877852522924732,-0.8090169943749473,67.0,76.0,82.0,83.0,65.0,,69.14,65.36,66.29,24.53,43.0,105.0,78.76,77.0,7.3484692283495345,0.8666666666141414,0
2025-05-10,Croissants,60.0,Regular Day,15.9,3.5,14.216666666666667,-1.8500000000000014,11.600000000000001,14.5,21.0,0.0,-2.3000000000000007,13.0,16.0,0.0,0.0,0.0,226.04500000000002,7,10,130,0,0,19,5,2025,1,2,-2.4492935982947064e-16,1.0,0.5877852522924732,-0.8090169943749473,47.0,56.0,48.0,60.0,41.0,,44.43,49.86,49.81,6.83,33.0,53.0,47.17,52.75,6.2915286960589585,0.9537037036153979,0
2025-05-10,Bagels,93.0,Regular Day,15.9,3.5,14.216666666666667,-1.8500000000000014,11.600000000000001,14.5,21.0,0.0,-2.3000000000000007,13.0,16.0,0.0,0.0,0.0,226.04500000000002,7,10,130,0,0,19,5,2025,1,2,-2.4492935982947064e-16,1.0,0.5877852522924732,-0.8090169943749473,105.0,69.0,79.0,84.0,67.0,,70.86,65.21,66.43,23.19,43.0,105.0,74.07,84.25,15.173990905493518,1.0674846625111971,0
2025-05-11,Bagels,59.0,Regular Day,14.5,0.0,14.25,3.674999999999999,13.599999999999998,18.9,14.5,0.0,0.20000000000000284,13.9475,83.0,0.8999999999999986,0.0,0.0,206.625,1,11,131,0,0,19,5,2025,1,2,0.7818314824680298,0.6234898018587336,0.5877852522924732,-0.8090169943749473,101.0,62.0,46.0,66.0,41.0,,76.29,67.79,67.57,19.78,58.0,105.0,75.8,68.75,23.17146233336745,1.4553571427272003,0
2025-05-11,Croissants,46.0,Regular Day,14.5,0.0,14.25,3.674999999999999,13.599999999999998,18.9,14.5,0.0,0.20000000000000284,13.9475,83.0,0.8999999999999986,0.0,0.0,206.625,1,11,131,0,0,19,5,2025,1,2,0.7818314824680298,0.6234898018587336,0.5877852522924732,-0.8090169943749473,47.0,67.0,53.0,52.0,41.0,,41.14,48.64,49.0,7.52,30.0,49.0,42.88,54.75,8.578072821638514,1.0857142856108843,0
2025-05-12,Croissants,52.0,Regular Day,18.9,0.0,14.283333333333333,2.724999999999998,11.4,18.4,14.8,0.0,-0.40000000000000213,12.273055555555555,81.0,0.3999999999999986,0.0,0.0,269.955,2,12,132,0,0,20,5,2025,0,2,0.9749279121818236,-0.22252093395631434,0.5877852522924732,-0.8090169943749473,49.0,57.0,59.0,46.0,43.0,,43.86,48.29,49.1,7.52,30.0,52.0,45.16,52.75,6.238322424070967,1.0095238094276644,0
2025-05-12,Bagels,67.0,Regular Day,18.9,0.0,14.283333333333333,2.724999999999998,11.4,18.4,14.8,0.0,-0.40000000000000213,12.273055555555555,81.0,0.3999999999999986,0.0,0.0,269.955,2,12,132,0,0,20,5,2025,0,2,0.9749279121818236,-0.22252093395631434,0.5877852522924732,-0.8090169943749473,60.0,48.0,62.0,57.0,41.0,,74.86,66.86,67.0,21.6,48.0,105.0,68.85,56.75,6.18465843842649,0.9075630251338183,0
2025-05-13,Croissants,42.0,Regular Day,18.4,0.6000000000000014,14.316666666666666,1.5500000000000007,3.3999999999999986,17.4,18.3,0.0,0.5,0.043333333333333335,100.0,0.0,0.0,5.4,263.4266666666666,3,13,133,0,0,20,5,2025,0,2,0.43388373911755823,-0.900968867902419,0.5877852522924732,-0.8090169943749473,30.0,53.0,47.0,47.0,38.0,,45.43,47.79,49.43,7.23,30.0,52.0,46.12,44.25,9.912113800799505,0.8829787233103215,0
2025-05-13,Bagels,74.0,Regular Day,18.4,0.6000000000000014,14.316666666666666,1.5500000000000007,3.3999999999999986,17.4,18.3,0.0,0.5,0.043333333333333335,100.0,0.0,0.0,5.4,263.4266666666666,3,13,133,0,0,20,5,2025,0,2,0.43388373911755823,-0.900968867902419,0.5877852522924732,-0.8090169943749473,81.0,43.0,45.0,57.0,53.0,,77.0,68.36,66.1,20.84,48.0,105.0,70.89,56.5,17.46424919657298,1.2156862743906192,0
2025-05-14,Croissants,48.0,Regular Day,17.4,1.1999999999999993,14.35,1.4499999999999993,4.600000000000001,16.8,20.8,0.0,0.8999999999999986,0.0,98.0,0.0,0.0,11.9,249.68999999999997,4,14,134,0,0,20,5,2025,0,2,-0.433883739117558,-0.9009688679024191,0.5877852522924732,-0.8090169943749473,52.0,33.0,57.0,50.0,40.0,,47.29,48.5,49.81,8.38,30.0,57.0,48.84,48.0,10.424330514074594,0.7943925232902438,0
2025-05-14,Bagels,59.0,Regular Day,17.4,1.1999999999999993,14.35,1.4499999999999993,4.600000000000001,16.8,20.8,0.0,0.8999999999999986,0.0,98.0,0.0,0.0,11.9,249.68999999999997,4,14,134,0,0,20,5,2025,0,2,-0.433883739117558,-0.9009688679024191,0.5877852522924732,-0.8090169943749473,48.0,58.0,61.0,60.0,45.0,,79.29,68.86,66.14,20.43,48.0,105.0,73.92,56.75,5.9651767227244274,0.8760330577788403,0
2025-05-15,Croissants,37.0,Regular Day,16.8,0.0,14.366666666666667,2.525000000000002,6.100000000000001,18.6,9.8,0.0,1.8000000000000007,5.402777777777778,93.0,0.6000000000000014,0.0,5.7,241.36,5,15,135,0,0,20,5,2025,0,3,-0.9749279121818236,-0.2225209339563146,-0.587785252292473,-0.8090169943749476,49.0,38.0,56.0,42.0,58.0,,49.14,48.79,50.38,9.65,30.0,60.0,51.63,46.25,7.932002689527196,0.8877551019502291,0
2025-05-15,Bagels,80.0,Regular Day,16.8,0.0,14.366666666666667,2.525000000000002,6.100000000000001,18.6,9.8,0.0,1.8000000000000007,5.402777777777778,93.0,0.6000000000000014,0.0,5.7,241.36,5,15,135,0,0,20,5,2025,0,3,-0.9749279121818236,-0.2225209339563146,-0.587785252292473,-0.8090169943749476,77.0,62.0,56.0,96.0,65.0,,77.57,70.57,66.81,18.31,48.0,101.0,78.69,72.75,17.839562774911272,0.9144736841503636,0
2025-05-16,Croissants,47.0,Regular Day,18.6,0.0,14.383333333333333,1.8999999999999986,10.2,19.9,14.8,0.0,2.6999999999999993,7.9655555555555555,85.0,1.8999999999999986,0.0,2.2,267.53000000000003,6,16,136,0,0,20,5,2025,0,3,-0.7818314824680299,0.6234898018587334,-0.587785252292473,-0.8090169943749476,57.0,44.0,47.0,49.0,48.0,,49.0,47.29,50.05,9.7,30.0,60.0,50.22,49.25,5.560275772537426,1.0520833332237414,0
2025-05-16,Bagels,84.0,Regular Day,18.6,0.0,14.383333333333333,1.8999999999999986,10.2,19.9,14.8,0.0,2.6999999999999993,7.9655555555555555,85.0,1.8999999999999986,0.0,2.2,267.53000000000003,6,16,136,0,0,20,5,2025,0,3,-0.7818314824680299,0.6234898018587334,-0.587785252292473,-0.8090169943749476,83.0,67.0,76.0,82.0,58.0,,71.57,70.36,67.43,16.1,48.0,93.0,73.77,77.0,7.3484692283495345,0.9493670885475084,0
2025-05-17,Croissants,60.0,Regular Day,19.9,0.0,14.416666666666666,2.1000000000000014,9.0,22.1,23.2,0.0,2.3000000000000007,9.535555555555556,65.0,4.100000000000001,0.0,1.3,286.89166666666665,7,17,137,0,0,20,5,2025,1,3,-2.4492935982947064e-16,1.0,-0.587785252292473,-0.8090169943749476,60.0,47.0,56.0,48.0,45.0,,49.43,46.93,49.71,9.76,30.0,60.0,50.67,52.75,6.2915286960589585,1.0288461537472264,0
2025-05-17,Bagels,96.0,Regular Day,19.9,0.0,14.416666666666666,2.1000000000000014,9.0,22.1,23.2,0.0,2.3000000000000007,9.535555555555556,65.0,4.100000000000001,0.0,1.3,286.89166666666665,7,17,137,0,0,20,5,2025,1,3,-2.4492935982947064e-16,1.0,-0.587785252292473,-0.8090169943749476,93.0,105.0,69.0,79.0,54.0,,72.57,71.71,67.67,15.47,48.0,93.0,72.07,86.5,15.7797338380595,1.3378378377474434,0
2025-05-18,Croissants,44.0,Regular Day,22.1,0.0,14.45,1.9250000000000007,7.399999999999999,20.3,28.2,0.0,0.3000000000000007,13.5525,29.0,2.3000000000000007,0.0,0.0,319.345,1,18,138,0,0,20,5,2025,1,3,0.7818314824680298,0.6234898018587336,-0.587785252292473,-0.8090169943749476,46.0,47.0,67.0,53.0,35.0,,51.14,46.14,49.48,6.18,42.0,60.0,48.5,53.25,9.673847907287634,0.7749999999354167,0
2025-05-18,Bagels,68.0,Regular Day,22.1,0.0,14.45,1.9250000000000007,7.399999999999999,20.3,28.2,0.0,0.3000000000000007,13.5525,29.0,2.3000000000000007,0.0,0.0,319.345,1,18,138,0,0,20,5,2025,1,3,0.7818314824680298,0.6234898018587336,-0.587785252292473,-0.8090169943749476,59.0,101.0,62.0,46.0,41.0,,71.57,73.93,69.05,15.05,48.0,93.0,72.56,67.0,23.706539182259394,1.4814814813443073,0
2025-05-19,Croissants,45.0,Regular Day,20.3,0.0,14.483333333333333,0.02499999999999858,10.000000000000002,19.0,22.1,0.0,-1.2000000000000028,14.0,11.0,1.0,0.0,0.0,294.01166666666666,2,19,139,0,0,21,5,2025,0,3,0.9749279121818236,-0.22252093395631434,-0.587785252292473,-0.8090169943749476,52.0,49.0,57.0,59.0,42.0,,50.57,47.21,49.05,6.27,42.0,60.0,48.38,54.25,4.573474244670748,0.8706896550973544,0
2025-05-19,Bagels,52.0,Regular Day,20.3,0.0,14.483333333333333,0.02499999999999858,10.000000000000002,19.0,22.1,0.0,-1.2000000000000028,14.0,11.0,1.0,0.0,0.0,294.01166666666666,2,19,139,0,0,21,5,2025,0,3,0.9749279121818236,-0.22252093395631434,-0.587785252292473,-0.8090169943749476,67.0,60.0,48.0,62.0,50.0,,73.14,74.0,68.95,12.55,59.0,93.0,69.17,59.25,8.05708797684788,1.1545454544404958,0
2025-05-20,Bagels,74.0,Regular Day,19.0,3.5,14.516666666666667,-3.875,12.400000000000002,14.5,15.6,0.0,-0.20000000000000284,14.0,32.0,0.0,0.0,0.0,275.81666666666666,3,20,140,0,0,21,5,2025,0,3,0.43388373911755823,-0.900968867902419,-0.587785252292473,-0.8090169943749476,74.0,81.0,43.0,45.0,35.0,,73.57,75.29,70.1,12.75,59.0,93.0,71.87,60.75,19.56825660774783,1.7613636361634815,0
2025-05-20,Croissants,40.0,Regular Day,19.0,3.5,14.516666666666667,-3.875,12.400000000000002,14.5,15.6,0.0,-0.20000000000000284,14.0,32.0,0.0,0.0,0.0,275.81666666666666,3,20,140,0,0,21,5,2025,0,3,0.43388373911755823,-0.900968867902419,-0.587785252292473,-0.8090169943749476,42.0,30.0,53.0,47.0,31.0,,48.86,47.14,48.14,8.13,37.0,60.0,45.53,43.0,9.763879010584539,0.719999999928,0
2025-05-21,Bagels,67.0,Regular Day,14.5,5.4,14.533333333333333,-3.549999999999999,2.3000000000000007,12.6,23.8,0.0,-2.6000000000000014,1.3222222222222222,98.0,0.0,0.0,5.2,210.73333333333332,4,21,141,0,0,21,5,2025,0,3,-0.433883739117558,-0.9009688679024191,-0.587785252292473,-0.8090169943749476,59.0,48.0,58.0,61.0,51.0,,73.71,76.5,70.48,12.88,59.0,93.0,74.91,56.5,5.802298395176403,0.8991596637899867,0
2025-05-21,Croissants,32.0,Regular Day,14.5,5.4,14.533333333333333,-3.549999999999999,2.3000000000000007,12.6,23.8,0.0,-2.6000000000000014,1.3222222222222222,98.0,0.0,0.0,5.2,210.73333333333332,4,21,141,0,0,21,5,2025,0,3,-0.433883739117558,-0.9009688679024191,-0.587785252292473,-0.8090169943749476,48.0,52.0,33.0,57.0,46.0,,47.43,47.36,48.14,7.3,37.0,60.0,45.9,47.5,10.344080432788601,1.1111111109876544,0
2025-05-22,Croissants,43.0,Regular Day,12.6,5.4,14.566666666666666,-2.825000000000001,3.0,12.6,19.2,0.0,-1.5,0.2411111111111111,100.0,0.0,0.0,21.3,183.54,5,22,142,0,0,21,5,2025,0,4,-0.9749279121818236,-0.2225209339563146,-0.9510565162951536,0.30901699437494723,37.0,49.0,38.0,56.0,52.0,,47.43,48.29,48.33,7.3,37.0,60.0,49.42,45.0,9.128709291752768,0.9148936169239476,0
2025-05-22,Bagels,96.0,Regular Day,12.6,5.4,14.566666666666666,-2.825000000000001,3.0,12.6,19.2,0.0,-1.5,0.2411111111111111,100.0,0.0,0.0,21.3,183.54,5,22,142,0,0,21,5,2025,0,4,-0.9749279121818236,-0.2225209339563146,-0.9510565162951536,0.30901699437494723,80.0,77.0,62.0,56.0,48.0,,74.14,75.86,71.76,13.66,59.0,96.0,80.18,68.75,11.586630226256467,1.3305084744635163,0
